"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","redsecuritydensity","yellowsecuritydensity","redfaulttolerancedensity","yellowfaulttolerancedensity","redperformancedensity","yellowperformancedensity","redcostoptimizingdensity","yellowcostoptimizingdensity","ppn_tm","pdnresourcessize","clasification"
"562","1","1","20231021","app00562","231","78","80","73","4","1","1","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.014","0.000","0.014","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"560","1","1","20231021","app00560","102","36","33","33","3","1","1","1","1","1","4","5","0","0","1","10","0","0","0","0","0","0","0","0","0.030","0.152","0.000","0.303","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.519",
"557","1","1","20231021","app00557","238","26","23","189","4","1","1","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.005","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.276",
"586","1","1","20231021","app00586","2518","968","711","839","173","66","48","59","1","1","7","56","0","0","2","6","0","0","0","0","0","0","0","0","0.001","0.067","0.000","0.007","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.924",
"587","1","1","20231021","app00587","139","57","40","42","4","2","1","1","1","1","3","7","0","0","2","4","0","0","2","2","0","0","0","0","0.024","0.167","0.000","0.095","0.000","0.048","0.000","0.000","2023-10-21 01:04:53.696000","1.623",
"589","1","1","20231021","app00589","224","95","51","78","6","2","1","3","0","0","3","5","0","0","1","4","0","0","0","0","0","0","0","0","0.000","0.064","0.000","0.051","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.892",
"588","1","1","20231021","app00588","132","33","66","33","3","1","1","1","2","2","3","5","0","0","1","2","0","0","1","1","0","0","0","0","0.061","0.152","0.000","0.061","0.000","0.030","0.000","0.000","2023-10-21 01:04:53.696000","1.519",
"590","1","1","20231021","app00590","187","0","0","187","3","0","0","3","1","1","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.032","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.272",
"408","1","1","20231021","app00408","472","190","126","156","5","1","1","3","0","0","2","6","1","1","3","10","0","0","0","0","0","0","0","0","0.000","0.038","0.006","0.064","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.193",
"403","1","1","20231021","app00403","304","110","91","103","8","2","2","4","2","3","3","3","0","0","1","2","1","1","1","1","0","0","0","0","0.029","0.029","0.000","0.019","0.010","0.010","0.000","0.000","2023-10-21 01:04:53.696000","2.013",
"404","1","1","20231021","app00404","159","49","49","61","3","1","1","1","0","0","3","4","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.066","0.000","0.016","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.785",
"407","1","1","20231021","app00407","121","52","0","69","3","1","0","2","0","0","1","4","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.058","0.000","0.029","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.839",
"406","1","1","20231021","app00406","686","157","249","280","4","2","1","1","2","7","3","4","1","4","1","1","0","0","1","1","0","0","1","2","0.025","0.014","0.014","0.004","0.000","0.004","0.000","0.007","2023-10-21 01:04:53.696000","2.447",
"401","1","1","20231021","app00401","186","77","39","70","3","1","1","1","1","1","3","5","0","0","1","2","0","0","1","1","0","0","0","0","0.014","0.071","0.000","0.029","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.845",
"768","1","1","20231021","app00768","20","7","2","11","5","2","1","2","1","1","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0.091","0.273","0.000","0.182","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.041",
"763","1","1","20231021","app00763","387","138","107","142","3","1","1","1","2","11","3","7","1","6","0","0","0","0","0","0","0","0","0","0","0.077","0.049","0.042","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.152",
"20","1","1","20231021","app00020","49","16","16","17","3","1","1","1","1","1","3","5","0","0","1","3","0","0","1","1","0","0","0","0","0.059","0.294","0.000","0.176","0.000","0.059","0.000","0.000","2023-10-21 01:04:53.696000","1.230",
"21","1","1","20231021","app00021","728","294","264","170","3","1","1","1","0","0","1","1","0","0","2","3","0","0","0","0","0","0","0","0","0.000","0.006","0.000","0.018","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.230",
"22","1","1","20231021","app00022","717","217","180","320","6","2","2","2","2","7","6","18","0","0","1","3","0","0","2","2","0","0","0","0","0.022","0.056","0.000","0.009","0.000","0.006","0.000","0.000","2023-10-21 01:04:53.696000","2.505",
"19","1","1","20231021","app00019","228","87","68","73","3","1","1","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.027","0.000","0.014","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"432","1","1","20231021","app00432","323","99","101","123","5","1","1","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.008","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.090",
"434","1","1","20231021","app00434","345","108","114","123","3","1","1","1","0","0","3","7","1","1","3","8","0","0","0","0","0","0","0","0","0.000","0.057","0.008","0.065","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.090",
"439","1","1","20231021","app00439","89","42","24","23","3","1","1","1","1","1","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0.043","0.130","0.000","0.043","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.362",
"440","1","1","20231021","app00440","97","34","17","46","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.022","0.022","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.663",
"692","1","1","20231021","app00692","3522","1995","689","838","174","68","48","58","1","15","5","61","0","0","2","2","0","0","0","0","0","0","0","0","0.018","0.073","0.000","0.002","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.923",
"695","1","1","20231021","app00695","76","24","23","29","5","1","1","3","1","1","4","5","0","0","1","2","0","0","0","0","0","0","0","0","0.034","0.172","0.000","0.069","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.462",
"694","1","1","20231021","app00694","49","14","14","21","5","1","1","3","0","0","2","3","0","0","2","2","0","0","0","0","0","0","0","0","0.000","0.143","0.000","0.095","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.322",
"696","1","1","20231021","app00696","83","68","0","15","2","1","0","1","0","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.200","0.000","0.133","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.176",
"693","1","1","20231021","app00693","137","42","28","67","3","1","1","1","2","2","3","3","0","0","1","2","0","0","1","1","0","0","0","0","0.030","0.045","0.000","0.030","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","1.826",
"667","1","1","20231021","app00667","113","46","44","23","3","1","1","1","0","0","5","6","0","0","3","7","0","0","0","0","0","0","0","0","0.000","0.261","0.000","0.304","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.362",
"663","1","1","20231021","app00663","172","70","37","65","3","1","1","1","1","1","3","6","0","0","1","3","0","0","1","1","0","0","0","0","0.015","0.092","0.000","0.046","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","1.813",
"665","1","1","20231021","app00665","183","82","36","65","8","2","2","4","2","3","5","8","0","0","1","3","0","0","1","2","0","0","0","0","0.046","0.123","0.000","0.046","0.000","0.031","0.000","0.000","2023-10-21 01:04:53.696000","1.813",
"664","1","1","20231021","app00664","287","93","75","119","3","1","1","1","2","2","3","4","0","0","1","3","0","0","1","1","0","0","0","0","0.017","0.034","0.000","0.025","0.000","0.008","0.000","0.000","2023-10-21 01:04:53.696000","2.076",
"666","1","1","20231021","app00666","266","73","69","124","3","1","1","1","1","4","5","11","1","4","2","5","0","0","2","1","0","0","0","0","0.032","0.089","0.032","0.040","0.000","0.008","0.000","0.000","2023-10-21 01:04:53.696000","2.093",
"26","1","1","20231021","app00026","568","187","129","252","5","1","1","3","2","2","3","5","0","0","1","3","0","0","1","1","0","0","0","0","0.008","0.020","0.000","0.012","0.000","0.004","0.000","0.000","2023-10-21 01:04:53.696000","2.401",
"28","1","1","20231021","app00028","114","73","15","26","5","1","1","3","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.038","0.077","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.415",
"27","1","1","20231021","app00027","101","60","37","4","3","1","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.500","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.602",
"29","1","1","20231021","app00029","180","65","43","72","3","1","1","1","1","1","4","4","0","0","1","2","0","0","1","1","0","0","0","0","0.014","0.056","0.000","0.028","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.857",
"787","1","1","20231021","app00787","10210","3925","2832","3453","173","67","48","58","0","0","2","93","0","0","0","0","0","0","0","0","0","0","1","3","0.000","0.027","0.000","0.000","0.000","0.000","0.000","0.001","2023-10-21 01:04:53.696000","3.538",
"791","1","1","20231021","app00791","273","81","85","107","5","2","2","1","1","1","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0.009","0.019","0.000","0.019","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.029",
"790","1","1","20231021","app00790","164","45","41","78","3","1","1","1","1","1","2","3","0","0","1","3","0","0","0","0","0","0","0","0","0.013","0.038","0.000","0.038","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.892",
"788","1","1","20231021","app00788","322","129","60","133","3","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.008","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.124",
"176","1","1","20231021","app00176","37","11","10","16","5","1","1","3","0","0","3","6","0","0","1","3","0","0","0","0","0","0","0","0","0.000","0.375","0.000","0.188","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.204",
"173","1","1","20231021","app00173","60","30","0","30","2","1","0","1","0","0","2","3","1","1","2","3","0","0","0","0","0","0","0","0","0.000","0.100","0.033","0.100","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.477",
"168","1","1","20231021","app00168","1284","274","422","588","5","1","1","3","1","8","3","7","0","0","1","3","0","0","1","1","0","0","0","0","0.014","0.012","0.000","0.005","0.000","0.002","0.000","0.000","2023-10-21 01:04:53.696000","2.769",
"174","1","1","20231021","app00174","167","58","34","75","5","1","1","3","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0.000","0.013","0.000","0.027","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.875",
"172","1","1","20231021","app00172","418","161","118","139","3","1","1","1","1","1","5","7","1","1","4","10","0","0","0","0","0","0","0","0","0.007","0.050","0.007","0.072","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.143",
"175","1","1","20231021","app00175","90","30","29","31","3","1","1","1","0","0","1","3","1","2","2","4","0","0","0","0","0","0","0","0","0.000","0.097","0.065","0.129","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.491",
"179","1","1","20231021","app00179","21","18","0","3","2","1","0","1","0","0","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0.000","0.333","0.000","0.333","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.477",
"170","1","1","20231021","app00170","87","10","31","46","3","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.663",
"169","1","1","20231021","app00169","268","110","74","84","3","1","1","1","1","1","3","7","0","0","2","6","0","0","1","1","0","0","0","0","0.012","0.083","0.000","0.071","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.924",
"525","1","1","20231021","app00525","165","63","36","66","6","2","2","2","2","3","3","5","0","0","2","3","0","0","2","2","0","0","0","0","0.045","0.076","0.000","0.045","0.000","0.030","0.000","0.000","2023-10-21 01:04:53.696000","1.820",
"526","1","1","20231021","app00526","231","6","24","201","5","1","1","3","1","1","1","4","0","0","1","4","0","0","0","0","0","0","0","0","0.005","0.020","0.000","0.020","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.303",
"529","1","1","20231021","app00529","13","0","0","13","2","0","0","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.077","0.000","0.077","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.114",
"528","1","1","20231021","app00528","166","59","39","68","3","1","1","1","1","1","4","5","0","0","1","2","0","0","1","1","0","0","0","0","0.015","0.074","0.000","0.029","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","1.833",
"524","1","1","20231021","app00524","143","57","51","35","3","1","1","1","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0.029","0.086","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.544",
"332","1","1","20231021","app00332","29","11","8","10","3","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.100","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.000",
"328","1","1","20231021","app00328","181","61","41","79","3","1","1","1","1","1","3","8","0","0","1","5","0","0","1","1","0","0","0","0","0.013","0.101","0.000","0.063","0.000","0.013","0.000","0.000","2023-10-21 01:04:53.696000","1.898",
"335","1","1","20231021","app00335","287","98","66","123","3","1","1","1","2","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.016","0.024","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.090",
"330","1","1","20231021","app00330","521","253","0","268","4","2","0","2","0","0","2","2","0","0","1","3","0","0","1","4","0","0","0","0","0.000","0.007","0.000","0.011","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","2.428",
"333","1","1","20231021","app00333","507","166","134","207","5","1","1","3","1","1","2","2","0","0","1","7","0","0","0","0","0","0","0","0","0.005","0.010","0.000","0.034","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.316",
"334","1","1","20231021","app00334","270","96","75","99","5","1","1","3","1","1","5","10","0","0","1","5","0","0","0","0","0","0","0","0","0.010","0.101","0.000","0.051","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.996",
"329","1","1","20231021","app00329","253","86","68","99","8","2","2","4","2","4","4","4","0","0","1","3","0","0","1","1","0","0","0","0","0.040","0.040","0.000","0.030","0.000","0.010","0.000","0.000","2023-10-21 01:04:53.696000","1.996",
"331","1","1","20231021","app00331","525","179","161","185","6","1","1","4","1","1","7","13","0","0","1","5","0","0","0","0","0","0","0","0","0.005","0.070","0.000","0.027","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.267",
"337","1","1","20231021","app00337","190","73","40","77","3","1","1","1","2","2","3","6","0","0","1","4","0","0","1","1","0","0","0","0","0.026","0.078","0.000","0.052","0.000","0.013","0.000","0.000","2023-10-21 01:04:53.696000","1.886",
"510","1","1","20231021","app00510","74","25","22","27","4","1","1","2","0","0","1","4","1","1","2","5","0","0","0","0","0","0","0","0","0.000","0.148","0.037","0.185","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.431",
"508","1","1","20231021","app00508","26","9","7","10","4","1","1","2","0","0","4","3","0","0","1","2","0","0","1","1","0","0","0","0","0.000","0.300","0.000","0.200","0.000","0.100","0.000","0.000","2023-10-21 01:04:53.696000","1.000",
"509","1","1","20231021","app00509","314","1","141","172","4","1","1","2","0","0","2","5","0","0","0","0","0","0","1","1","0","0","1","2","0.000","0.029","0.000","0.000","0.000","0.006","0.000","0.012","2023-10-21 01:04:53.696000","2.236",
"505","1","1","20231021","app00505","697","234","230","233","6","2","2","2","2","3","4","7","0","0","1","3","0","0","1","1","0","0","0","0","0.013","0.030","0.000","0.013","0.000","0.004","0.000","0.000","2023-10-21 01:04:53.696000","2.367",
"506","1","1","20231021","app00506","22","9","7","6","3","1","1","1","0","0","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.333","0.000","0.333","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.778",
"507","1","1","20231021","app00507","129","84","23","22","3","1","1","1","1","1","3","4","0","0","1","1","0","0","0","0","0","0","0","0","0.045","0.182","0.000","0.045","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.342",
